-11.318,5.6106,1.0297
-11.329,5.5571,0.96823
-11.322,5.5603,0.95636
-11.325,5.5358,0.92811
-11.323,5.5117,0.90206
-11.323,5.4904,0.87555
-11.319,5.4655,0.84932
-11.316,5.4404,0.82253
-11.313,5.4156,0.79486
-11.308,5.3892,0.76719
-11.302,5.363,0.74031
-11.288,5.3464,0.71084
-11.28,5.3186,0.6831
-11.273,5.2907,0.6601
-11.263,5.2624,0.63515
-11.252,5.2335,0.61211
-11.244,5.2044,0.58866
-11.235,5.1769,0.56595
-11.226,5.1508,0.54534
-11.21,5.1307,0.52069
-11.202,5.1107,0.50323
-11.19,5.0823,0.48303
-11.179,5.0601,0.46304
-11.171,5.0403,0.44452
-11.159,5.0225,0.425
-11.149,5.0062,0.40719
-11.138,4.9925,0.38919
-11.122,4.9875,0.36852
-11.109,4.9804,0.35083
-11.097,4.9744,0.33267
-11.084,4.9715,0.31567
-11.071,4.9722,0.29935
-11.057,4.9733,0.28369
-11.044,4.9769,0.26623
-11.03,4.9829,0.25248
-11.012,4.9905,0.2375
-10.998,4.9994,0.22534
-10.986,5.0083,0.21252
-10.972,5.018,0.20046
-10.96,5.0297,0.18968
-10.949,5.0397,0.17916
-10.937,5.0527,0.16837
-10.925,5.0643,0.1595
-10.914,5.0781,0.14883
-10.901,5.0919,0.14103
-10.89,5.1068,0.13084
-10.879,5.1228,0.12449
-10.868,5.1388,0.11478
-10.855,5.1523,0.10471
-10.841,5.1667,0.09521
-10.827,5.1806,0.084136
-10.812,5.1937,0.074437
-10.792,5.2073,0.06443
-10.774,5.2191,0.054071
-10.756,5.2306,0.042719
-10.734,5.2404,0.031274
-10.709,5.2455,0.020966
-10.683,5.2516,0.0088878
-10.655,5.2557,-0.0027867
-10.626,5.2585,-0.015284
-10.582,5.2569,-0.031192
-10.554,5.2558,-0.042882
-10.516,5.2533,-0.056733
-10.462,5.2466,-0.076934
-10.427,5.2414,-0.089146
-10.364,5.2319,-0.11023
-10.309,5.2228,-0.12692
-10.252,5.2121,-0.14326
-10.187,5.2012,-0.15969
-10.119,5.1889,-0.17466
-10.047,5.1791,-0.19067
-9.9724,5.1712,-0.20407
-9.891,5.1625,-0.22085
-9.805,5.1533,-0.23657
-9.7152,5.1478,-0.25431
-9.6216,5.1441,-0.27038
-9.5234,5.144,-0.2869
-9.4202,5.1444,-0.30331
-9.3124,5.1482,-0.32073
-9.2054,5.1523,-0.33988
-9.0873,5.1619,-0.35929
-8.9736,5.1681,-0.37739
-8.8545,5.1798,-0.39713
-8.7296,5.1961,-0.4192
-8.6016,5.2139,-0.43871
-8.4706,5.2336,-0.46004
-8.3349,5.2535,-0.48139
