-8.1491,8.9511,2.0245
-8.1555,8.9294,2.0373
-8.156,8.9259,2.04
-8.1599,8.9151,2.0421
-8.1618,8.9067,2.0477
-8.1641,8.8985,2.052
-8.1681,8.8928,2.0562
-8.1703,8.8865,2.0616
-8.1727,8.8801,2.0665
-8.1759,8.8749,2.0719
-8.1776,8.8706,2.0757
-8.1787,8.8662,2.0809
-8.181,8.8601,2.0842
-8.1841,8.8573,2.0891
-8.1855,8.8521,2.0958
-8.1887,8.8487,2.1016
-8.192,8.8448,2.1066
-8.1935,8.8407,2.1127
-8.1963,8.8341,2.1179
-8.1978,8.8272,2.1211
-8.2002,8.8185,2.1211
-8.202,8.8114,2.1238
-8.2037,8.8032,2.127
-8.2055,8.7976,2.128
-8.2076,8.7878,2.1313
-8.2091,8.7822,2.1361
-8.2104,8.7706,2.1384
-8.2104,8.7626,2.1386
-8.2119,8.7525,2.1425
-8.2128,8.7404,2.142
-8.2134,8.7309,2.1441
-8.2143,8.7237,2.1467
-8.2151,8.7141,2.1481
-8.2156,8.7061,2.147
-8.2149,8.6976,2.149
-8.2148,8.6894,2.1506
-8.2131,8.6832,2.1502
-8.2118,8.674,2.1459
-8.21,8.6692,2.1455
-8.2081,8.664,2.1455
-8.2063,8.6607,2.1449
-8.2026,8.6584,2.1458
-8.199,8.656,2.1469
-8.1945,8.652,2.1493
-8.1889,8.6497,2.1508
-8.184,8.6467,2.1515
-8.1796,8.6442,2.154
-8.1734,8.6405,2.1557
-8.1674,8.6379,2.1567
-8.1618,8.6374,2.1605
-8.155,8.6339,2.1622
-8.149,8.6308,2.1659
-8.1416,8.6276,2.1659
-8.1352,8.6233,2.168
-8.1277,8.619,2.1704
-8.1215,8.6151,2.1728
-8.1154,8.608,2.1756
-8.1092,8.6047,2.1785
-8.1024,8.6051,2.1824
-8.0963,8.6036,2.1865
-8.0902,8.6049,2.1883
-8.0838,8.6041,2.192
-8.0777,8.6027,2.1943
-8.0705,8.6043,2.1982
-8.0666,8.6106,2.203
-8.0598,8.6139,2.2061
-8.0555,8.6191,2.2092
-8.0519,8.6209,2.2116
-8.0452,8.6247,2.2142
-8.0415,8.6273,2.216
-8.0374,8.6266,2.2163
-8.0329,8.6279,2.2188
-8.0304,8.6295,2.221
-8.0271,8.6306,2.2237
-8.0241,8.6343,2.2276
-8.0211,8.6339,2.2292
-8.0174,8.6333,2.2312
-8.0157,8.6326,2.2332
-8.0129,8.6309,2.2344
-8.0117,8.6284,2.2363
-8.0095,8.6304,2.2401
-8.0082,8.6282,2.2413
-8.0076,8.6258,2.2421
-8.0063,8.6225,2.2437
-8.0046,8.6214,2.2449
-8.0039,8.6187,2.2467
-8.0034,8.617,2.249
-8.0028,8.6127,2.2491
-8.003,8.6107,2.2513
-8.0024,8.6032,2.2519
-8.0035,8.6013,2.2541
-8.0059,8.6006,2.2562
-8.0068,8.5976,2.2592
-8.0088,8.5956,2.2604
-8.0107,8.5934,2.263
-8.012,8.5893,2.264
-8.0159,8.5878,2.2678
-8.0183,8.5871,2.27
-8.0225,8.5855,2.2713
-8.0268,8.5856,2.2739
-8.0298,8.5847,2.274
-8.0338,8.5831,2.2744
-8.0363,8.5786,2.2767
-8.04,8.5756,2.2761
-8.0433,8.5715,2.2747
-8.0471,8.5664,2.272
-8.0518,8.5639,2.2697
-8.0573,8.5564,2.2668
-8.0616,8.5502,2.2654
-8.065,8.5419,2.2638
-8.0702,8.5318,2.263
-8.0754,8.522,2.2632
-8.0795,8.5095,2.2593
-8.0845,8.4989,2.259
-8.0896,8.4896,2.2597
-8.0944,8.4796,2.2603
-8.0991,8.4707,2.261
-8.1034,8.4607,2.2621
-8.1069,8.4523,2.2642
-8.1115,8.4436,2.2648
-8.1148,8.4325,2.2637
-8.1189,8.4257,2.2659
-8.1225,8.4119,2.2658
-8.1264,8.4078,2.2681
-8.1303,8.4025,2.2684
-8.1333,8.3978,2.27
-8.1371,8.3933,2.2702
-8.1395,8.3879,2.2721
-8.1403,8.3801,2.2704
-8.1431,8.3711,2.2713
-8.145,8.3616,2.2713
-8.1471,8.3539,2.271
-8.1515,8.3404,2.2712
-8.1547,8.326,2.2691
-8.1571,8.3081,2.2691
-8.1619,8.2924,2.266
-8.1648,8.2734,2.2663
-8.1669,8.2491,2.2666
-8.1719,8.2272,2.2677
-8.1763,8.2019,2.2701
-8.1806,8.1797,2.2704
-8.1841,8.1624,2.2729
-8.1875,8.1461,2.2719
-8.1941,8.1266,2.2703
-8.1966,8.1146,2.2679
-8.1981,8.101,2.2636
-8.1992,8.0885,2.2598
-8.1983,8.0774,2.2543
-8.1995,8.0671,2.2489
-8.1976,8.0549,2.2411
-8.1968,8.0459,2.2356
-8.1965,8.0352,2.2317
-8.1948,8.0263,2.2244
-8.1899,8.0188,2.2182
-8.1856,8.0089,2.213
-8.1819,8.0004,2.2069
-8.1769,7.9936,2.2011
-8.1727,7.9844,2.1964
-8.1681,7.9757,2.1902
-8.1615,7.9668,2.1846
-8.1576,7.9526,2.181
-8.1509,7.941,2.1745
-8.1423,7.9264,2.1667
-8.1336,7.9131,2.16
-8.1264,7.9021,2.1526
-8.1168,7.8872,2.1439
-8.1066,7.8699,2.1372
-8.0965,7.8523,2.128
-8.0856,7.8333,2.1224
-8.0743,7.8159,2.1155
-8.0612,7.7975,2.1069
-8.0484,7.7817,2.1007
-8.0348,7.7651,2.0935
-8.0167,7.7487,2.0852
-8.0022,7.7369,2.0783
-7.9861,7.727,2.07
-7.971,7.716,2.0604
-7.9588,7.7099,2.0543
-7.9369,7.6987,2.0416
-7.9187,7.6925,2.0335
-7.9013,7.6858,2.0244
-7.8806,7.6814,2.016
-7.8617,7.6757,2.0075
-7.8414,7.6702,1.9981
-7.8213,7.6635,1.9895
-7.7998,7.6574,1.9801
-7.7789,7.651,1.9709
-7.7572,7.6423,1.959
-7.734,7.635,1.9492
-7.7137,7.627,1.9395
-7.6923,7.6187,1.9307
-7.6713,7.6107,1.9209
-7.6503,7.6021,1.9124
-7.6307,7.5932,1.9053
-7.6109,7.5846,1.8973
-7.5924,7.5765,1.8886
-7.5742,7.5694,1.8811
-7.554,7.566,1.8731
-7.5354,7.5589,1.8651
-7.5177,7.5517,1.8564
-7.4993,7.5434,1.848
-7.4801,7.5363,1.8407
-7.4612,7.5284,1.8319
-7.4432,7.52,1.8229
-7.425,7.5132,1.8155
-7.4062,7.5067,1.8096
-7.3872,7.503,1.8046
-7.3693,7.5002,1.8001
-7.3493,7.4964,1.7963
-7.3314,7.4935,1.792
-7.3119,7.4898,1.7926
-7.2926,7.4911,1.7897
-7.2731,7.4891,1.7864
-7.2522,7.4876,1.7839
-7.2304,7.4886,1.7796
-7.2095,7.4842,1.7734
-7.1891,7.4768,1.7665
-7.1674,7.4655,1.7593
-7.1482,7.4547,1.7519
-7.1268,7.4409,1.7458
-7.1065,7.4259,1.7419
-7.0883,7.4098,1.7377
-7.0707,7.3951,1.7354
-7.0516,7.38,1.7346
-7.0351,7.3648,1.734
-7.0169,7.3507,1.7341
-6.9995,7.3359,1.7328
-6.9813,7.3218,1.7308
-6.9637,7.3087,1.7283
-6.9448,7.296,1.7265
-6.9257,7.2812,1.7218
-6.9066,7.2713,1.7191
-6.8876,7.2559,1.7133
-6.8682,7.2396,1.7092
-6.847,7.2208,1.7033
-6.8265,7.1995,1.6967
-6.8027,7.1749,1.6919
-6.7806,7.1507,1.6881
-6.7564,7.1231,1.6849
-6.7305,7.0923,1.6792
-6.7036,7.0625,1.6762
-6.6756,7.0344,1.6713
-6.6479,7.0032,1.6678
-6.6187,6.9701,1.6688
-6.589,6.9422,1.6671
-6.5595,6.9144,1.6641
-6.5286,6.8875,1.6634
-6.4982,6.8636,1.6604
-6.4682,6.8388,1.6622
-6.4377,6.8192,1.6624
-6.4061,6.8011,1.6639
